a_mean,a_median,a_pct10,a_pct25,a_pct75,a_pct90,annual,area,area_title,area_type,emp_prse,group,h_mean,h_median,h_pct10,h_pct25,h_pct75,h_pct90,hourly,jobs_1000,loc_quotient,mean_prse,naics,naics_title,occ_code,occ_title,own_code,pct_tot,pct_total,tot_emp,year
71240,69330,39690,51700,87670,106220, ,15,Hawaii,2,5.4,major,34.25,33.33,19.08,24.86,42.15,51.07, ,15.713,0.56,2.6,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,9460,2013
77150,74400,43990,56970,93300,110770, ,15,Hawaii,2,2.9,major,37.09,35.77,21.15,27.39,44.86,53.26, ,14.88,0.83,2.5,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,8960,2013
68340,59090,30610,41850,83500,111600, ,15,Hawaii,2,1.8,major,32.86,28.41,14.71,20.12,40.14,53.65, ,10.312,1.2,3.7,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",1235.0,,,6210,2013
43750,41840,19750,29490,56150,70030, ,15,Hawaii,2,2.6,major,21.03,20.11,9.5,14.18,27.0,33.67, ,18.029,1.26,3.1,0,Cross-industry,21-0000,Community and Social Service Occupations,1235.0,,,10860,2013
85860,73020,40690,52010,102990,141690, ,15,Hawaii,2,5.5,major,41.28,35.11,19.56,25.01,49.51,68.12, ,5.372999999999998,0.68,5.4,0,Cross-industry,23-0000,Legal Occupations,1235.0,,,3240,2013
49440,45410,26160,33670,59530,75390, ,15,Hawaii,2,2.7,major,23.77,21.83,12.58,16.19,28.62,36.25, ,69.03,1.09,3.0,0,Cross-industry,25-0000,"Education, Training, and Library Occupations",1235.0,,,41570,2013
49160,40520,18500,26160,59150,84710, ,15,Hawaii,2,6.0,major,23.63,19.48,8.89,12.58,28.44,40.73, ,13.96,1.05,3.8,0,Cross-industry,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",1235.0,,,8410,2013
87630,75600,37610,53170,103390,140210, ,15,Hawaii,2,6.7,major,42.13,36.35,18.08,25.56,49.71,67.41, ,47.187,0.81,3.0,0,Cross-industry,29-0000,Healthcare Practitioners and Technical Occupations,1235.0,,,28420,2013
32100,30620,19340,24880,37350,45150, ,15,Hawaii,2,5.1,major,15.43,14.72,9.3,11.96,17.96,21.71, ,26.601,0.9,1.9,0,Cross-industry,31-0000,Healthcare Support Occupations,1235.0,,,16020,2013
40610,37490,18740,23620,52430,67730, ,15,Hawaii,2,2.2,major,19.52,18.03,9.01,11.35,25.21,32.56, ,34.898,1.42,6.9,0,Cross-industry,33-0000,Protective Service Occupations,1235.0,,,21020,2013
26810,22460,16430,18050,33050,44220, ,15,Hawaii,2,1.8,major,12.89,10.8,7.9,8.68,15.89,21.26, ,124.3,1.38,1.7,0,Cross-industry,35-0000,Food Preparation and Serving Related Occupations,1235.0,,,74850,2013
30280,31010,18330,23110,36010,40310, ,15,Hawaii,2,2.8,major,14.56,14.91,8.81,11.11,17.31,19.38, ,61.794,1.91,1.2,0,Cross-industry,37-0000,Building and Grounds Cleaning and Maintenance Occupations,1235.0,,,37210,2013
27090,23690,16600,18430,31480,41510, ,15,Hawaii,2,3.9,major,13.03,11.39,7.98,8.86,15.14,19.96, ,30.544,1.02,2.7,0,Cross-industry,39-0000,Personal Care and Service Occupations,1235.0,,,18390,2013
33160,26250,17370,20240,38030,57830, ,15,Hawaii,2,2.1,major,15.94,12.62,8.35,9.73,18.28,27.8, ,105.1,0.99,1.6,0,Cross-industry,41-0000,Sales and Related Occupations,1235.0,,,63290,2013
35750,34180,20550,26320,43690,53840, ,15,Hawaii,2,1.4,major,17.19,16.43,9.88,12.65,21.01,25.88, ,150.89,0.93,0.9,0,Cross-industry,43-0000,Office and Administrative Support Occupations,1235.0,,,90860,2013
28110,23350,16470,18290,36130,46150, ,15,Hawaii,2,15.4,major,13.52,11.22,7.92,8.79,17.37,22.19, ,2.362,0.72,5.3,0,Cross-industry,45-0000,"Farming, Fishing, and Forestry Occupations",1235.0,,,1420,2013
60770,60880,32330,42840,77220,90950, ,15,Hawaii,2,2.6,major,29.22,29.27,15.54,20.6,37.12,43.73, ,43.224,1.13,1.4,0,Cross-industry,47-0000,Construction and Extraction Occupations,1235.0,,,26030,2013
50660,48610,26370,35060,64680,78410, ,15,Hawaii,2,2.8,major,24.36,23.37,12.68,16.86,31.09,37.7, ,38.842,1.0,2.8,0,Cross-industry,49-0000,"Installation, Maintenance, and Repair Occupations",1235.0,,,23390,2013
36930,31760,18140,22450,46080,67120, ,15,Hawaii,2,3.5,major,17.75,15.27,8.72,10.79,22.15,32.27, ,24.294,0.37,3.7,0,Cross-industry,51-0000,Production Occupations,1235.0,,,14630,2013
38040,32720,18710,23250,44750,60310, ,15,Hawaii,2,4.9,major,18.29,15.73,9.0,11.18,21.52,28.99, ,62.737,0.92,3.8,0,Cross-industry,53-0000,Transportation and Material Moving Occupations,1235.0,,,37780,2013
78280,68480,31090,45940,95950,136910, ,16,Idaho,2,1.6,major,37.64,32.92,14.95,22.09,46.13,65.82, ,52.157,1.06,1.3,0,Cross-industry,11-0000,Management Occupations,1235.0,,,31970,2013
59710,53530,30260,40100,72470,95000, ,16,Idaho,2,1.9,major,28.71,25.74,14.55,19.28,34.84,45.67, ,35.268,0.7,1.7,0,Cross-industry,13-0000,Business and Financial Operations Occupations,1235.0,,,21620,2013
65300,61090,29650,43110,84690,109040, ,16,Idaho,2,5.7,major,31.39,29.37,14.25,20.73,40.72,52.42, ,18.785,0.67,2.4,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,11520,2013
76500,73070,39580,53930,95950,117580, ,16,Idaho,2,2.8,major,36.78,35.13,19.03,25.93,46.13,56.53, ,19.944000000000006,1.11,2.2,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,12230,2013
54840,47500,24940,31320,68000,90600, ,16,Idaho,2,4.8,major,26.37,22.84,11.99,15.06,32.69,43.56, ,15.719,1.84,4.0,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",1235.0,,,9640,2013
39230,37950,19420,30980,46550,57380, ,16,Idaho,2,6.0,major,18.86,18.25,9.34,14.89,22.38,27.58, ,19.628,1.37,1.3,0,Cross-industry,21-0000,Community and Social Service Occupations,1235.0,,,12030,2013
79110,60510,31430,41440,103570,148110, ,16,Idaho,2,3.5,major,38.03,29.09,15.11,19.92,49.79,71.21, ,6.282,0.8,5.1,0,Cross-industry,23-0000,Legal Occupations,1235.0,,,3850,2013
36260,32420,17200,20010,47980,60960, ,16,Idaho,2,2.2,major,17.43,15.59,8.27,9.62,23.07,29.31, ,66.161,1.04,2.4,0,Cross-industry,25-0000,"Education, Training, and Library Occupations",1235.0,,,40560,2013
38000,31550,17130,20140,48440,68730, ,16,Idaho,2,5.6,major,18.27,15.17,8.24,9.68,23.29,33.05, ,11.347,0.86,3.0,0,Cross-industry,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",1235.0,,,6960,2013
67630,56510,29630,40250,74930,111580, ,16,Idaho,2,1.8,major,32.51,27.17,14.25,19.35,36.02,53.64, ,56.26,0.96,1.7,0,Cross-industry,29-0000,Healthcare Practitioners and Technical Occupations,1235.0,,,34490,2013
25950,24380,17190,20010,29790,36510, ,16,Idaho,2,3.3,major,12.48,11.72,8.26,9.62,14.32,17.55, ,28.582,0.97,1.3,0,Cross-industry,31-0000,Healthcare Support Occupations,1235.0,,,17520,2013
39160,35970,18460,25100,49900,64810, ,16,Idaho,2,2.8,major,18.83,17.29,8.87,12.07,23.99,31.16, ,21.241,0.86,2.6,0,Cross-industry,33-0000,Protective Service Occupations,1235.0,,,13020,2013
19680,18390,15950,16870,21150,26960, ,16,Idaho,2,1.4,major,9.46,8.84,7.67,8.11,10.17,12.96, ,86.801,0.97,0.9,0,Cross-industry,35-0000,Food Preparation and Serving Related Occupations,1235.0,,,53210,2013
24100,21940,16560,18330,28020,35870, ,16,Idaho,2,3.5,major,11.59,10.55,7.96,8.81,13.47,17.24, ,32.824,1.01,1.1,0,Cross-industry,37-0000,Building and Grounds Cleaning and Maintenance Occupations,1235.0,,,20120,2013
21590,18820,16040,17080,22850,30790, ,16,Idaho,2,3.6,major,10.38,9.05,7.71,8.21,10.98,14.8, ,30.8,1.02,1.4,0,Cross-industry,39-0000,Personal Care and Service Occupations,1235.0,,,18880,2013
32240,23660,16720,18580,36850,57840, ,16,Idaho,2,1.9,major,15.5,11.38,8.04,8.93,17.72,27.81, ,102.52,0.97,1.4,0,Cross-industry,41-0000,Sales and Related Occupations,1235.0,,,62850,2013
30690,28350,18290,22230,36480,46920, ,16,Idaho,2,2.1,major,14.76,13.63,8.79,10.69,17.54,22.56, ,163.26,1.01,0.7,0,Cross-industry,43-0000,Office and Administrative Support Occupations,1235.0,,,100080,2013
29350,22630,16230,17720,36460,56460, ,16,Idaho,2,6.3,major,14.11,10.88,7.8,8.52,17.53,27.15, ,9.766,2.97,4.8,0,Cross-industry,45-0000,"Farming, Fishing, and Forestry Occupations",1235.0,,,5990,2013
37990,35750,21710,27680,46470,57630, ,16,Idaho,2,2.4,major,18.26,17.19,10.44,13.31,22.34,27.71, ,46.582,1.21,1.1,0,Cross-industry,47-0000,Construction and Extraction Occupations,1235.0,,,28550,2013
41110,38030,21500,28270,51010,64730, ,16,Idaho,2,2.3,major,19.77,18.29,10.34,13.59,24.52,31.12, ,41.828,1.08,1.1,0,Cross-industry,49-0000,"Installation, Maintenance, and Repair Occupations",1235.0,,,25640,2013
32210,29350,18290,22550,37750,49740, ,16,Idaho,2,3.2,major,15.49,14.11,8.79,10.84,18.15,23.91, ,66.315,1.0,1.3,0,Cross-industry,51-0000,Production Occupations,1235.0,,,40650,2013
31570,28740,17600,21180,37570,50130, ,16,Idaho,2,2.8,major,15.18,13.82,8.46,10.18,18.06,24.1, ,67.92399999999999,1.0,1.4,0,Cross-industry,53-0000,Transportation and Material Moving Occupations,1235.0,,,41640,2013
104410,91310,42550,63110,128940,185340, ,17,Illinois,2,1.0,major,50.2,43.9,20.46,30.34,61.99,89.1, ,60.244,1.22,0.5,0,Cross-industry,11-0000,Management Occupations,1235.0,,,343680,2013
71780,64780,33550,47050,86820,115450, ,17,Illinois,2,1.7,major,34.51,31.14,16.13,22.62,41.74,55.5, ,51.46,1.02,0.8,0,Cross-industry,13-0000,Business and Financial Operations Occupations,1235.0,,,293570,2013
78260,76680,40200,55870,96950,118780, ,17,Illinois,2,3.6,major,37.63,36.86,19.33,26.86,46.61,57.11, ,27.48,0.99,1.0,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,156770,2013
75460,72260,40310,54790,92510,116550, ,17,Illinois,2,2.5,major,36.28,34.74,19.38,26.34,44.48,56.04, ,14.191,0.79,1.1,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,80950,2013
69110,62020,29160,43170,87010,115530, ,17,Illinois,2,5.2,major,33.23,29.82,14.02,20.75,41.83,55.54, ,5.522,0.65,2.7,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",1235.0,,,31500,2013
46820,40940,22080,29480,60470,79080, ,17,Illinois,2,2.3,major,22.51,19.69,10.62,14.17,29.07,38.02, ,13.128,0.92,1.8,0,Cross-industry,21-0000,Community and Social Service Occupations,1235.0,,,74890,2013
102020,73760,34290,49730,137070,#, ,17,Illinois,2,3.1,major,49.05,35.46,16.49,23.91,65.9,#, ,8.166,1.04,3.2,0,Cross-industry,23-0000,Legal Occupations,1235.0,,,46580,2013
52480,45930,19610,27630,68080,93240, ,17,Illinois,2,3.0,major,25.23,22.08,9.43,13.29,32.73,44.83, ,71.495,1.13,2.2,0,Cross-industry,25-0000,"Education, Training, and Library Occupations",1235.0,,,407860,2013
53480,43870,19250,27680,65950,92520, ,17,Illinois,2,3.6,major,25.71,21.09,9.26,13.31,31.71,44.48, ,11.68,0.88,3.5,0,Cross-industry,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",1235.0,,,66630,2013
72200,59790,28620,42280,83830,123940, ,17,Illinois,2,1.6,major,34.71,28.75,13.76,20.33,40.31,59.59, ,56.856,0.97,1.3,0,Cross-industry,29-0000,Healthcare Practitioners and Technical Occupations,1235.0,,,324350,2013
28260,25220,19000,21210,32860,41920, ,17,Illinois,2,3.8,major,13.59,12.12,9.13,10.2,15.8,20.16, ,29.853,1.01,1.3,0,Cross-industry,31-0000,Healthcare Support Occupations,1235.0,,,170300,2013
47640,37910,18790,22830,69930,89140, ,17,Illinois,2,2.3,major,22.91,18.23,9.03,10.97,33.62,42.85, ,25.511,1.04,5.6,0,Cross-industry,33-0000,Protective Service Occupations,1235.0,,,145530,2013
21590,19140,17800,18300,22440,29110, ,17,Illinois,2,1.0,major,10.38,9.2,8.56,8.8,10.79,14, ,80.43,0.9,0.6,0,Cross-industry,35-0000,Food Preparation and Serving Related Occupations,1235.0,,,458830,2013
27120,23920,18300,19520,31610,39880, ,17,Illinois,2,1.9,major,13.04,11.5,8.8,9.38,15.2,19.17, ,33.151,1.02,0.8,0,Cross-industry,37-0000,Building and Grounds Cleaning and Maintenance Occupations,1235.0,,,189110,2013
25770,21660,18050,18900,27830,39290, ,17,Illinois,2,3.2,major,12.39,10.41,8.68,9.09,13.38,18.89, ,26.842,0.89,1.1,0,Cross-industry,39-0000,Personal Care and Service Occupations,1235.0,,,153120,2013
40720,26000,18290,19340,46280,81890, ,17,Illinois,2,1.0,major,19.58,12.5,8.8,9.3,22.25,39.37, ,106.13,1.0,1.2,0,Cross-industry,41-0000,Sales and Related Occupations,1235.0,,,605440,2013
35680,32470,19660,24390,43850,56500, ,17,Illinois,2,1.1,major,17.15,15.61,9.45,11.73,21.08,27.16, ,154.99,0.96,0.4,0,Cross-industry,43-0000,Office and Administrative Support Occupations,1235.0,,,884170,2013
31620,26800,18200,19550,38470,55410, ,17,Illinois,2,9.0,major,15.2,12.88,8.75,9.4,18.5,26.64, ,1.023,0.31,2.3,0,Cross-industry,45-0000,"Farming, Fishing, and Forestry Occupations",1235.0,,,5840,2013
57550,57800,26000,36670,78510,90120, ,17,Illinois,2,1.5,major,27.67,27.79,12.5,17.63,37.75,43.33, ,30.962,0.81,0.9,0,Cross-industry,47-0000,Construction and Extraction Occupations,1235.0,,,176630,2013
47050,44690,22900,31590,60470,74550, ,17,Illinois,2,1.5,major,22.62,21.48,11.01,15.19,29.07,35.84, ,33.904,0.87,0.8,0,Cross-industry,49-0000,"Installation, Maintenance, and Repair Occupations",1235.0,,,193410,2013
35390,31740,19180,23340,43350,57600, ,17,Illinois,2,2.1,major,17.01,15.26,9.22,11.22,20.84,27.69, ,76.652,1.16,0.8,0,Cross-industry,51-0000,Production Occupations,1235.0,,,437280,2013
34730,29280,18550,20890,41870,59290, ,17,Illinois,2,1.9,major,16.7,14.08,8.92,10.05,20.13,28.51, ,80.33,1.18,2.0,0,Cross-industry,53-0000,Transportation and Material Moving Occupations,1235.0,,,458260,2013
92290,80300,39760,55720,112920,159200, ,18,Indiana,2,1.4,major,44.37,38.6,19.12,26.79,54.29,76.54, ,43.932,0.89,0.6,0,Cross-industry,11-0000,Management Occupations,1235.0,,,125390,2013
62110,55740,31460,41410,74430,96060, ,18,Indiana,2,2.7,major,29.86,26.8,15.13,19.91,35.78,46.19, ,36.261,0.72,0.7,0,Cross-industry,13-0000,Business and Financial Operations Occupations,1235.0,,,103500,2013
68150,65210,36110,48490,84410,103230, ,18,Indiana,2,3.2,major,32.76,31.35,17.36,23.31,40.58,49.63, ,17.352999999999998,0.62,1.5,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,49530,2013
68980,66150,39580,51220,84120,103690, ,18,Indiana,2,2.6,major,33.16,31.8,19.03,24.63,40.44,49.85, ,17.239,0.96,0.8,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,49200,2013
57990,47450,28850,36500,69120,98960, ,18,Indiana,2,14.6,major,27.88,22.81,13.87,17.55,33.23,47.58, ,7.914,0.92,2.3,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",1235.0,,,22590,2013
41550,37690,23860,29540,49560,65720, ,18,Indiana,2,2.4,major,19.98,18.12,11.47,14.2,23.83,31.6, ,10.986,0.77,1.2,0,Cross-industry,21-0000,Community and Social Service Occupations,1235.0,,,31360,2013
74360,56090,28850,37620,98770,139080, ,18,Indiana,2,3.3,major,35.75,26.96,13.87,18.09,47.49,66.87, ,5.276,0.67,2.4,0,Cross-industry,23-0000,Legal Occupations,1235.0,,,15060,2013
45330,41160,18830,24110,59290,74320, ,18,Indiana,2,2.2,major,21.79,19.79,9.06,11.59,28.5,35.73, ,55.224,0.87,2.1,0,Cross-industry,25-0000,"Education, Training, and Library Occupations",1235.0,,,157620,2013
40530,34540,17780,22930,49560,70150, ,18,Indiana,2,2.6,major,19.49,16.61,8.55,11.02,23.83,33.72, ,10.863,0.82,1.5,0,Cross-industry,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",1235.0,,,31010,2013
67980,53370,29580,39610,73260,116450, ,18,Indiana,2,1.8,major,32.68,25.66,14.22,19.04,35.22,55.98, ,63.337,1.08,1.0,0,Cross-industry,29-0000,Healthcare Practitioners and Technical Occupations,1235.0,,,180780,2013
26690,24340,17860,20730,30150,37730, ,18,Indiana,2,2.1,major,12.83,11.7,8.59,9.97,14.5,18.14, ,29.234,0.99,0.7,0,Cross-industry,31-0000,Healthcare Support Occupations,1235.0,,,83440,2013
36890,34480,18320,23480,47400,58940, ,18,Indiana,2,2.2,major,17.74,16.58,8.81,11.29,22.79,28.34, ,20.483,0.83,2.1,0,Cross-industry,33-0000,Protective Service Occupations,1235.0,,,58460,2013
19820,18460,15970,16900,21430,27220, ,18,Indiana,2,0.8,major,9.53,8.88,7.68,8.13,10.3,13.09, ,93.254,1.04,0.5,0,Cross-industry,35-0000,Food Preparation and Serving Related Occupations,1235.0,,,266170,2013
24450,22120,16490,18180,28890,36520, ,18,Indiana,2,1.4,major,11.76,10.63,7.93,8.74,13.89,17.56, ,30.015,0.93,1.0,0,Cross-industry,37-0000,Building and Grounds Cleaning and Maintenance Occupations,1235.0,,,85670,2013
22600,19450,16150,17380,24660,35020, ,18,Indiana,2,2.4,major,10.87,9.35,7.77,8.35,11.85,16.84, ,24.915,0.83,0.8,0,Cross-industry,39-0000,Personal Care and Service Occupations,1235.0,,,71110,2013
34960,23560,16610,18300,39640,67710, ,18,Indiana,2,0.9,major,16.81,11.33,7.99,8.8,19.06,32.56, ,101.11,0.95,0.9,0,Cross-industry,41-0000,Sales and Related Occupations,1235.0,,,288600,2013
32100,29720,18630,23060,38030,48830, ,18,Indiana,2,0.8,major,15.43,14.29,8.95,11.09,18.28,23.48, ,141.42,0.87,0.3,0,Cross-industry,43-0000,Office and Administrative Support Occupations,1235.0,,,403660,2013
29300,26420,17400,20650,34520,45100, ,18,Indiana,2,8.2,major,14.09,12.7,8.37,9.93,16.6,21.68, ,1.1840000000000002,0.36,2.0,0,Cross-industry,45-0000,"Farming, Fishing, and Forestry Occupations",1235.0,,,3380,2013
48430,44800,25030,32430,63170,77780, ,18,Indiana,2,2.4,major,23.28,21.54,12.03,15.59,30.37,37.4, ,39.185,1.02,1.1,0,Cross-industry,47-0000,Construction and Extraction Occupations,1235.0,,,111850,2013
43410,41030,23320,30950,54360,68230, ,18,Indiana,2,1.5,major,20.87,19.73,11.21,14.88,26.13,32.81, ,42.508,1.1,0.7,0,Cross-industry,49-0000,"Installation, Maintenance, and Repair Occupations",1235.0,,,121330,2013
33950,30580,19020,23370,41180,55210, ,18,Indiana,2,1.5,major,16.32,14.7,9.14,11.24,19.8,26.54, ,121.26,1.83,0.9,0,Cross-industry,51-0000,Production Occupations,1235.0,,,346100,2013
32960,28920,17500,20940,39740,54410, ,18,Indiana,2,1.8,major,15.85,13.9,8.41,10.07,19.1,26.16, ,87.04,1.28,1.2,0,Cross-industry,53-0000,Transportation and Material Moving Occupations,1235.0,,,248440,2013
86490,76230,34500,51480,108940,147170, ,19,Iowa,2,1.3,major,41.58,36.65,16.58,24.75,52.38,70.75, ,49.682,1.01,1.1,0,Cross-industry,11-0000,Management Occupations,1235.0,,,74110,2013
59800,55770,32370,42480,72520,91940, ,19,Iowa,2,2.3,major,28.75,26.81,15.56,20.43,34.87,44.2, ,42.15600000000001,0.84,0.7,0,Cross-industry,13-0000,Business and Financial Operations Occupations,1235.0,,,62880,2013
69050,67250,38090,50550,85610,103470, ,19,Iowa,2,3.9,major,33.2,32.33,18.31,24.3,41.16,49.75, ,21.217,0.76,1.4,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,31650,2013
65260,63020,37550,48640,79260,95310, ,19,Iowa,2,2.8,major,31.38,30.3,18.05,23.38,38.11,45.82, ,12.28,0.68,0.8,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,18320,2013
56080,51750,28600,38410,69050,88590, ,19,Iowa,2,9.5,major,26.96,24.88,13.75,18.47,33.2,42.59, ,8.237,0.96,1.5,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",1235.0,,,12290,2013
39470,36420,21080,26470,50200,63650, ,19,Iowa,2,2.7,major,18.98,17.51,10.13,12.72,24.13,30.6, ,15.457,1.08,1.4,0,Cross-industry,21-0000,Community and Social Service Occupations,1235.0,,,23060,2013
74420,55160,28490,38000,91280,146300, ,19,Iowa,2,2.8,major,35.78,26.52,13.7,18.27,43.89,70.33, ,5.079,0.65,4.1,0,Cross-industry,23-0000,Legal Occupations,1235.0,,,7580,2013
46010,40600,19740,26130,56940,74140, ,19,Iowa,2,3.5,major,22.12,19.52,9.49,12.56,27.38,35.64, ,66.014,1.04,4.9,0,Cross-industry,25-0000,"Education, Training, and Library Occupations",1235.0,,,98470,2013
38260,32110,17290,20280,47950,66630, ,19,Iowa,2,4.6,major,18.4,15.44,8.31,9.75,23.05,32.04, ,12.6,0.95,2.3,0,Cross-industry,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",1235.0,,,18790,2013
66510,52070,30000,39660,70650,113770, ,19,Iowa,2,2.7,major,31.97,25.03,14.42,19.07,33.97,54.7, ,56.085,0.96,1.6,0,Cross-industry,29-0000,Healthcare Practitioners and Technical Occupations,1235.0,,,83660,2013
27430,25110,19550,21590,30710,38980, ,19,Iowa,2,2.3,major,13.19,12.07,9.4,10.38,14.77,18.74, ,30.288,1.02,1.0,0,Cross-industry,31-0000,Healthcare Support Occupations,1235.0,,,45180,2013
41490,40780,18300,23830,55380,68240, ,19,Iowa,2,2.2,major,19.95,19.61,8.8,11.45,26.62,32.81, ,14.397,0.59,1.8,0,Cross-industry,33-0000,Protective Service Occupations,1235.0,,,21470,2013
19820,18480,15970,16920,21530,27200, ,19,Iowa,2,1.1,major,9.53,8.89,7.68,8.13,10.35,13.08, ,85.19,0.95,0.6,0,Cross-industry,35-0000,Food Preparation and Serving Related Occupations,1235.0,,,127070,2013
24750,22420,16600,18430,29460,37030, ,19,Iowa,2,1.8,major,11.9,10.78,7.98,8.86,14.16,17.8, ,31.053,0.96,0.9,0,Cross-industry,37-0000,Building and Grounds Cleaning and Maintenance Occupations,1235.0,,,46320,2013
22760,20150,16270,17640,24380,33140, ,19,Iowa,2,2.7,major,10.94,9.69,7.82,8.48,11.72,15.93, ,28.848000000000006,0.96,1.0,0,Cross-industry,39-0000,Personal Care and Service Occupations,1235.0,,,43030,2013
33650,23060,16590,18220,38660,63600, ,19,Iowa,2,1.2,major,16.18,11.08,7.98,8.76,18.59,30.58, ,102.57,0.97,0.9,0,Cross-industry,41-0000,Sales and Related Occupations,1235.0,,,152990,2013
32220,30190,18810,23530,38470,48570, ,19,Iowa,2,1.2,major,15.49,14.51,9.04,11.31,18.49,23.35, ,144.62,0.89,0.5,0,Cross-industry,43-0000,Office and Administrative Support Occupations,1235.0,,,215720,2013
31780,29080,19190,22930,37570,49390, ,19,Iowa,2,6.4,major,15.28,13.98,9.22,11.03,18.06,23.74, ,3.763,1.15,1.8,0,Cross-industry,45-0000,"Farming, Fishing, and Forestry Occupations",1235.0,,,5610,2013
